0min,NaNmin,2min,4min,6min,8min,10min,15min,20min,25min,30min,35min,40min,45min,50min,55min,NaNmin
0,NaN,0,0,0,0,0,1,116,0,19,1,1,0,0,0,NaN
0,NaN,0,0,0,17,3,5,0,53,0,4,0,0,0,0,NaN
0,NaN,0,0,0,26,15,25,66,17,6,4,0,0,0,0,NaN
0,NaN,0,1,6,0,0,0,43,0,32,3,7,0,0,0,NaN
0,NaN,0,1,0,1,9,49,1,0,51,1,0,0,1,0,NaN
0,NaN,0,0,0,0,0,9,0,14,13,1,0,1,0,0,NaN
0,NaN,0,0,0,0,71,0,93,20,25,0,0,0,0,0,NaN
0,NaN,0,0,0,0,10,15,54,70,27,7,0,0,0,0,NaN
0,NaN,0,7,1,12,0,48,128,81,40,0,0,1,0,0,NaN
0,NaN,0,0,1,16,0,0,71,25,9,0,1,0,0,0,NaN
0,NaN,0,0,0,24,13,66,41,33,64,6,0,0,0,0,NaN
0,NaN,0,0,0,1,45,0,30,50,12,0,0,0,0,0,NaN
0,NaN,0,0,0,0,5,36,58,25,25,15,2,0,0,0,NaN
