0min,1min,2min,4min,6min,8min,10min,15min,20min,25min,30min,35min,40min,45min,50min,55min,NaNmin
0,0,0,0,0,5,26,20,14,0,0,0,0,0,0,0,NaN
0,0,0,0,1,4,14,0,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,0,16,0,1,0,1,0,0,0,0,0,NaN
0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,NaN
0,0,0,0,0,12,4,0,14,0,0,0,0,0,0,0,NaN
0,0,0,0,0,42,26,27,1,8,0,0,0,0,0,0,NaN
0,0,0,0,0,16,11,33,8,0,0,0,0,0,0,0,NaN
0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,0,NaN
0,0,0,0,1,8,0,36,13,0,0,0,0,0,0,0,NaN
0,0,0,0,0,63,1,29,31,2,5,0,0,0,0,0,NaN
0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,NaN
0,0,0,0,0,10,15,16,1,0,0,0,0,0,1,0,NaN
0,0,0,0,0,19,21,0,12,2,0,0,0,0,0,0,NaN
0,0,0,0,0,34,0,5,3,0,0,0,0,0,0,0,NaN
0,0,0,0,0,2,24,29,14,22,0,0,0,0,0,0,NaN
0,0,0,0,0,25,19,10,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,10,19,20,0,1,0,0,0,0,0,0,NaN
0,0,0,0,1,13,62,29,10,0,0,0,0,0,0,0,NaN
0,0,0,0,1,20,1,21,2,0,0,0,0,0,0,0,NaN
0,0,0,0,1,18,67,16,10,0,0,0,0,0,0,0,NaN
0,0,0,0,0,25,0,19,74,0,0,0,0,0,0,0,NaN
0,0,0,0,2,0,0,15,0,1,0,0,2,0,0,0,NaN
0,0,0,0,15,4,41,29,3,1,0,0,0,0,0,0,NaN
0,0,0,0,4,39,68,56,0,4,0,0,0,0,0,0,NaN
0,0,0,0,1,39,0,11,1,0,0,0,0,0,0,0,NaN
0,0,0,0,3,11,0,11,0,3,0,0,0,0,0,0,NaN
0,0,0,0,0,10,7,11,8,0,0,0,0,0,0,0,NaN
0,0,0,0,0,31,31,0,9,7,0,0,0,0,0,0,NaN
0,0,0,0,1,4,41,1,7,0,0,0,0,0,0,0,NaN
0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,NaN
0,0,0,0,5,0,5,27,16,0,0,0,0,0,0,0,NaN
0,0,0,0,1,3,0,19,9,0,0,0,0,0,0,0,NaN
0,0,0,0,0,0,0,37,23,1,0,0,0,0,0,0,NaN
0,0,0,0,0,10,27,0,4,0,0,0,0,0,0,0,NaN
0,0,0,0,5,5,1,8,13,0,4,0,0,0,0,0,NaN
0,0,0,0,0,27,4,7,12,0,1,0,0,0,0,0,NaN
0,0,0,0,0,23,0,0,0,2,0,0,0,0,0,0,NaN
0,0,0,0,0,13,3,26,31,0,2,0,0,0,0,0,NaN
0,0,0,0,0,9,0,59,4,3,0,1,0,0,0,0,NaN
0,0,0,0,0,0,5,31,9,0,2,0,1,0,0,0,NaN
0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,9,0,1,25,0,0,1,0,0,0,0,NaN
0,0,0,4,6,34,0,42,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,0,1,5,15,0,0,0,0,0,0,0,NaN
0,0,0,0,0,60,1,36,6,0,2,0,0,0,0,0,NaN
0,0,0,0,5,20,1,31,25,0,0,0,0,0,0,0,NaN
0,0,0,0,0,2,0,7,10,0,0,0,0,0,0,0,NaN
0,0,0,0,1,67,48,20,1,0,0,0,0,0,0,0,NaN
0,0,0,0,0,24,0,9,5,0,0,0,0,0,0,0,NaN
0,0,0,0,0,44,23,3,5,4,0,0,0,0,0,0,NaN
0,0,0,0,0,9,17,7,52,0,0,0,0,0,0,0,NaN
0,0,0,0,0,21,6,12,0,2,0,0,0,0,0,0,NaN
0,0,0,0,0,27,0,38,9,2,0,0,0,0,1,0,NaN
0,0,0,0,0,29,0,34,15,9,1,0,0,0,0,0,NaN
0,0,0,0,1,3,0,0,15,0,0,0,0,0,0,0,NaN
0,0,0,0,0,7,0,5,31,13,0,0,0,0,0,0,NaN
0,0,0,0,0,17,12,0,8,0,0,0,0,0,0,0,NaN
0,0,0,0,8,0,0,36,20,7,0,0,0,0,0,0,NaN
0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,0,NaN
0,0,0,0,1,1,46,13,15,1,0,0,0,0,0,0,NaN
0,0,0,0,0,14,65,20,12,0,0,0,0,0,0,0,NaN
0,0,0,0,0,6,70,20,9,2,2,0,0,0,0,0,NaN
0,0,0,0,0,11,12,1,4,0,0,0,0,0,0,0,NaN
0,0,0,0,0,5,39,31,2,0,0,0,0,0,0,0,NaN
0,0,0,0,1,0,20,28,4,2,2,0,0,0,0,0,NaN
0,0,0,0,0,4,0,30,1,1,0,0,0,0,0,0,NaN
0,0,0,0,0,32,0,11,11,4,0,0,0,0,0,0,NaN
0,0,0,0,4,0,119,0,1,0,0,0,0,0,0,0,NaN
0,0,0,0,0,20,29,1,2,0,1,0,0,0,0,0,NaN
0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,NaN
0,0,0,0,3,20,0,27,7,0,0,0,0,0,0,0,NaN
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,NaN
0,0,0,0,0,6,2,36,3,5,0,0,0,0,0,0,NaN
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,0,20,41,5,0,0,0,0,0,0,0,NaN
0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,NaN
0,0,0,0,9,6,14,0,7,0,1,0,0,0,0,0,NaN
0,0,0,0,0,7,0,14,7,7,0,0,0,0,0,0,NaN
0,0,0,0,0,27,18,0,0,7,2,0,0,0,0,0,NaN
0,0,0,0,4,35,6,24,0,1,0,0,0,0,0,0,NaN
0,0,0,0,0,0,36,23,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,5,0,38,8,3,0,0,0,0,0,0,NaN
0,0,0,0,0,0,15,16,6,1,0,0,0,0,0,0,NaN
0,0,0,0,0,7,2,5,2,5,0,0,0,0,0,0,NaN
0,0,0,0,11,0,61,0,5,5,0,0,0,0,0,0,NaN
0,0,0,0,6,0,49,14,3,4,0,0,0,0,0,0,NaN
0,0,0,0,0,21,45,30,0,1,0,0,0,0,0,0,NaN
0,0,0,0,1,27,0,19,0,0,0,0,0,0,0,0,NaN
0,0,0,0,1,19,31,14,6,2,0,0,0,0,0,0,NaN
0,0,0,0,0,0,0,20,0,6,0,0,0,0,0,0,NaN
0,0,0,0,0,11,1,1,24,2,0,0,0,0,0,0,NaN
0,0,0,0,2,6,1,25,4,0,0,0,0,0,0,0,NaN
0,0,0,0,0,1,33,9,17,0,0,0,0,0,0,0,NaN
0,0,0,0,1,3,0,30,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,15,17,7,12,0,0,0,0,0,0,1,NaN
0,0,0,0,1,37,21,1,22,6,0,0,0,0,0,3,NaN
0,0,0,0,1,0,35,0,23,3,0,0,0,0,0,0,NaN
0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,NaN
0,0,0,0,0,0,9,15,4,1,0,0,0,0,0,0,NaN
0,0,0,0,0,0,0,17,18,0,0,0,0,0,0,0,NaN
0,0,0,0,0,5,53,23,4,0,0,0,0,0,0,0,NaN
0,0,0,0,0,67,0,65,9,0,0,0,0,0,0,0,NaN
0,0,0,0,1,9,0,7,3,1,0,0,0,0,0,0,NaN
0,0,0,0,0,8,55,0,39,0,0,0,0,0,0,0,NaN
0,0,0,0,0,2,16,19,33,0,0,0,0,0,0,0,NaN
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,35,34,26,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,0,56,30,2,1,0,0,0,0,0,0,NaN
0,0,0,0,0,12,42,32,0,0,0,0,1,0,0,0,NaN
0,0,0,0,1,4,84,14,11,1,0,0,0,0,0,0,NaN
0,0,0,0,0,9,21,14,2,1,0,0,0,0,0,0,NaN
0,0,0,0,0,12,0,10,24,0,1,0,0,0,0,0,NaN
0,0,0,0,0,1,0,63,0,2,0,0,0,0,0,0,NaN
0,0,0,0,1,7,89,19,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,0,3,29,4,0,0,0,0,0,0,0,NaN
0,0,0,0,0,1,49,1,5,0,0,0,0,0,0,0,NaN
0,0,0,0,0,10,0,3,32,0,0,0,0,0,0,0,NaN
0,0,0,0,0,28,27,1,5,1,2,0,0,0,0,0,NaN
0,0,0,0,0,23,0,4,11,1,0,0,0,0,0,0,NaN
0,0,0,0,2,41,78,6,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,0,55,0,8,0,1,0,0,0,0,0,NaN
0,0,0,0,0,2,0,10,5,0,0,0,0,0,0,0,NaN
0,0,0,0,0,0,55,15,1,0,2,0,0,0,0,0,NaN
0,0,0,0,0,11,56,15,9,2,0,0,0,0,0,0,NaN
0,0,0,0,3,25,0,53,12,0,0,0,0,0,0,0,NaN
0,0,0,0,0,1,2,6,0,2,0,0,0,0,0,0,NaN
0,0,0,0,0,3,0,42,4,0,0,0,0,0,0,0,NaN
0,0,0,0,0,1,33,38,1,0,0,0,0,0,0,0,NaN
0,0,0,0,0,4,43,2,0,1,0,0,0,0,0,0,NaN
0,0,0,0,6,1,2,15,3,0,0,1,0,0,0,0,NaN
0,0,0,0,1,6,0,8,0,2,0,0,0,0,0,0,NaN
0,0,0,0,0,29,24,20,2,1,0,0,0,0,0,0,NaN
0,0,0,0,4,7,126,75,0,3,0,0,0,0,0,0,NaN
0,0,0,0,0,21,63,3,42,0,0,0,0,0,0,0,NaN
0,0,0,0,2,8,29,4,9,0,0,0,0,0,1,0,NaN
0,0,0,0,11,6,0,37,0,0,2,0,0,0,0,0,NaN
0,0,0,0,6,0,43,26,1,0,0,0,0,0,0,0,NaN
0,0,0,0,0,99,16,10,0,1,0,0,0,0,0,0,NaN
0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,NaN
0,0,0,0,1,5,0,0,9,0,0,0,0,0,0,1,NaN
0,0,0,0,19,0,0,0,11,0,0,0,0,0,0,0,NaN
0,0,0,0,0,11,0,60,1,7,0,0,0,0,0,0,NaN
0,0,0,0,0,0,8,9,2,0,0,0,0,0,1,0,NaN
0,0,0,0,0,0,23,2,13,1,2,0,0,0,0,0,NaN
0,0,0,0,2,5,0,19,20,0,5,0,0,0,0,0,NaN
0,0,0,0,0,0,38,12,12,0,0,0,0,1,0,0,NaN
0,0,0,0,1,75,0,43,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,1,13,12,18,1,0,0,0,0,0,0,NaN
0,0,0,0,0,38,0,26,24,1,0,0,0,0,0,0,NaN
0,0,0,0,0,11,32,27,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,12,0,1,0,9,0,0,0,0,0,0,NaN
0,0,0,0,0,14,29,26,7,1,0,0,0,0,0,0,NaN
0,0,0,0,1,17,1,6,2,0,0,0,0,0,0,0,NaN
0,0,0,0,0,34,0,49,0,3,0,0,0,0,0,0,NaN
0,0,0,0,1,13,0,24,4,1,1,0,0,0,0,0,NaN
0,0,0,0,0,15,5,43,2,0,0,0,0,0,0,0,NaN
0,0,0,0,0,0,0,14,4,2,0,0,0,0,0,0,NaN
0,0,0,0,0,2,35,0,21,0,1,0,0,0,0,0,NaN
