0min,1min,2min,4min,6min,8min,10min,15min,20min,25min,30min,35min,40min,45min,50min,55min,NaNmin
0,0,0,0,1,0,20,45,84,73,32,14,0,0,0,0,NaN
0,0,0,0,1,6,74,55,41,64,14,7,0,0,0,0,NaN
0,0,0,0,0,25,54,65,33,60,10,9,0,0,0,0,NaN
0,0,0,0,0,26,48,45,8,103,6,10,4,0,0,7,NaN
0,0,0,0,0,2,0,81,69,97,0,1,0,0,0,1,NaN
0,0,0,0,0,0,0,38,42,99,2,3,0,0,0,0,NaN
0,0,0,0,1,19,51,44,141,26,8,4,0,1,0,0,NaN
0,0,0,0,1,1,18,0,52,33,8,2,0,0,0,2,NaN
0,0,0,0,7,13,17,0,27,48,0,3,0,0,0,0,NaN
0,0,0,0,0,3,21,1,55,0,37,7,0,0,0,0,NaN
0,0,0,0,0,17,47,1,123,23,32,1,0,0,0,0,NaN
0,0,0,0,0,15,75,112,59,87,8,3,1,0,1,0,NaN
0,0,0,0,6,19,5,55,45,34,0,1,0,0,0,0,NaN
0,0,0,0,0,2,43,12,69,45,0,0,0,0,0,0,NaN
0,0,0,0,1,14,52,75,21,112,11,0,2,0,0,0,NaN
0,0,0,0,0,23,56,61,55,25,10,0,0,1,0,0,NaN
0,0,0,0,1,0,28,27,12,34,6,0,0,0,0,0,NaN
0,0,0,0,1,3,23,90,129,97,1,33,0,0,1,0,NaN
0,0,6,0,1,17,27,61,0,6,20,0,0,0,0,0,NaN
0,0,0,0,0,2,0,40,71,49,28,9,3,0,1,0,NaN
0,0,0,0,3,4,0,0,2,63,1,4,0,1,0,0,NaN
0,0,0,0,0,3,34,50,68,26,0,11,1,1,0,0,NaN
0,0,0,0,9,20,39,55,28,35,2,13,0,0,0,0,NaN
0,0,1,0,10,20,0,37,42,71,1,0,0,0,0,0,NaN
0,0,0,0,18,9,16,81,88,18,48,5,0,0,0,0,NaN
0,0,0,0,0,9,85,51,25,37,4,27,0,0,0,0,NaN
0,0,0,2,1,14,2,110,51,117,6,2,0,0,0,0,NaN
0,0,2,0,0,6,71,1,21,24,3,1,0,0,0,0,NaN
0,0,0,0,0,4,7,67,51,18,24,11,0,0,0,0,NaN
0,0,0,0,1,45,114,109,111,83,6,1,0,1,1,0,NaN
0,0,0,0,0,0,90,65,48,32,5,6,2,0,0,0,NaN
0,0,0,0,0,18,43,61,33,18,49,4,2,0,0,0,NaN
0,0,0,1,1,5,45,47,68,74,16,16,0,0,0,0,NaN
0,0,0,0,0,0,4,28,35,77,23,7,2,0,0,0,NaN
0,0,0,0,0,32,67,39,52,51,40,3,0,0,0,0,NaN
0,0,0,0,0,0,3,23,50,56,11,13,0,0,0,0,NaN
0,0,0,0,2,0,17,74,65,62,1,26,0,0,0,0,NaN
0,0,0,1,8,2,61,41,79,69,10,2,4,0,0,0,NaN
0,0,0,0,1,30,2,48,55,113,8,2,2,0,0,0,NaN
0,0,0,0,0,53,19,60,27,52,12,2,3,0,0,0,NaN
0,0,0,0,0,0,73,89,62,53,15,1,0,0,0,0,NaN
0,1,0,0,1,19,54,83,107,54,0,2,21,0,0,0,NaN
0,0,0,0,1,0,12,46,126,51,12,2,0,0,0,0,NaN
0,0,0,0,0,43,50,69,15,38,3,0,2,0,0,0,NaN
0,0,0,0,0,0,3,5,86,70,5,8,0,0,0,0,NaN
0,0,0,1,1,0,98,98,111,30,11,0,0,0,0,1,NaN
0,0,0,1,2,0,18,22,105,50,1,27,0,0,0,0,NaN
0,0,0,0,0,38,4,49,52,78,5,0,0,0,0,0,NaN
0,0,0,0,0,20,48,60,29,32,0,29,9,0,0,0,NaN
0,0,0,0,0,8,34,0,80,70,17,7,3,0,0,0,NaN
0,0,0,2,0,44,0,30,52,38,19,3,0,1,0,0,NaN
0,0,0,0,0,33,17,86,56,88,7,0,1,0,0,1,NaN
0,0,0,0,0,22,31,53,51,61,45,3,12,0,0,0,NaN
0,0,0,0,0,1,6,103,25,46,2,0,1,1,0,0,NaN
0,0,0,0,0,43,61,0,36,45,20,0,2,0,0,0,NaN
0,0,0,0,4,0,3,117,28,1,14,8,0,0,0,0,NaN
0,0,0,0,0,0,59,41,35,32,15,3,0,0,0,0,NaN
